dt,Цена на арматуру,CHMF_price,CHMF_volume,MAGN_price,MAGN_volume,NLMK_price,NLMK_volume,Ключевая ставка,Курс $,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Цена на бензин,Цена на дт,Год,Месяц,Неделя_года,День_недели,День_месяца,Квартал,Цена_lag1,Цена_lag2,Цена_lag4,Скользящее_среднее_4,Скользящее_среднее_8,Разница_скользящее_4,Разница_скользящее_8,Прирост_цены,Сезон_синус,Сезон_косинус
2019-07-15,39800,1043.6,423670.0,4417.0,5490000.0,154.1,5920000.0,7.5,62.9944,8825.0,270.0,17730.0,15866.0,17132.0,120.0,357.5,6200.0,127.5,275.0,265.0,315.0,305.0,6525.0,15883.0,114.5,9925.0,12525.0,15935.0,8950.0,345.0,3050.0,5275.0,21850.0,185.0,7410.0,265.0,17411.0,9550.0,295.0,8154.0,5575.0,360.0,345.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,44.02,45.93,2019,7,29,0,15,3,40300.0,40500.0,41500.0,40275.0,40412.5,-475.0,-612.5,-0.0124069478908188,-0.3546048870425356,-0.9350162426854148
2019-07-22,39800,1056.0,352920.0,4476.0,3590000.0,155.7,2980000.0,7.5,62.8286,8825.0,269.0,17843.0,15882.0,17509.0,121.0,359.0,6200.0,128.5,273.0,265.0,320.0,305.0,6525.0,16238.0,115.5,9925.0,12525.0,16282.0,8950.0,345.0,3050.0,5275.0,21850.0,180.0,7410.0,265.0,17571.0,9550.0,294.0,8154.0,5575.0,362.5,350.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,44.02,45.93,2019,7,30,0,22,3,39800.0,40300.0,40500.0,40100.0,40362.5,-300.0,-562.5,0.0,-0.464723172043768,-0.8854560256532101
2019-07-29,40200,1029.0,264590.0,4335.0,6820000.0,151.48,5670000.0,7.25,63.1572,8825.0,269.0,18359.0,15926.0,17591.0,117.0,357.5,6200.0,124.5,273.0,265.0,320.0,305.0,6525.0,16254.0,111.5,9925.0,12525.0,16320.0,8950.0,345.0,3050.0,5275.0,21850.0,174.0,7410.0,265.0,17543.0,9550.0,294.0,8154.0,5575.0,362.5,350.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,44.02,45.93,2019,7,31,0,29,3,39800.0,39800.0,40500.0,40025.0,40362.5,175.0,-162.5,0.0100502512562814,-0.5680647467311556,-0.8229838658936566
2019-08-05,40300,992.0,1290000.0,4005.0,16810000.0,145.54,4410000.0,7.25,63.834,8250.0,270.0,18523.0,15712.0,17521.0,116.0,359.0,6200.0,124.0,273.0,265.0,345.0,305.0,6250.0,16227.0,110.5,9300.0,12150.0,16334.0,8950.0,345.0,3475.0,5675.0,21850.0,165.0,8170.0,265.0,17583.0,9225.0,292.0,7913.0,5575.0,364.5,355.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,44.47,45.57,2019,8,32,0,5,3,40200.0,39800.0,40300.0,40025.0,40362.5,275.0,-62.5,0.0024875621890547,-0.663122658240795,-0.7485107481711013
2019-08-12,39200,969.6,695700.0,4009.0,4760000.0,143.5,3620000.0,7.25,65.1299,8250.0,268.0,18634.0,15744.0,17370.0,96.0,357.5,6200.0,106.0,269.0,265.0,340.0,304.0,6250.0,16074.0,90.5,9300.0,12150.0,16266.0,8950.0,342.0,3475.0,5675.0,21850.0,159.0,8170.0,265.0,17545.0,9225.0,289.0,7913.0,5575.0,360.0,355.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,44.47,45.57,2019,8,33,0,12,3,40300.0,40200.0,39800.0,39875.0,40075.0,-675.0,-875.0,-0.0272952853598015,-0.7485107481711011,-0.6631226582407952
2019-08-19,38700,946.0,1250000.0,3831.0,7460000.0,139.9,4270000.0,7.25,65.8907,8250.0,260.0,18262.0,15766.0,17177.0,89.0,357.5,6200.0,100.0,269.0,260.0,340.0,304.0,6250.0,15747.0,83.5,9300.0,12150.0,16078.0,8950.0,342.0,3475.0,5675.0,21850.0,156.0,8170.0,265.0,17508.0,9225.0,284.0,7913.0,5575.0,363.5,352.5,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,44.47,45.57,2019,8,34,0,19,3,39200.0,40300.0,39800.0,39600.0,39850.0,-900.0,-1150.0,-0.0127551020408163,-0.8229838658936564,-0.5680647467311559
2019-08-26,38200,947.0,400370.0,3895.0,6370000.0,142.14,1980000.0,7.25,65.6196,8250.0,250.0,17569.0,15722.0,16854.0,87.0,357.5,6200.0,98.0,260.0,255.0,335.0,304.0,6250.0,15613.0,81.5,9300.0,12150.0,15756.0,8950.0,340.0,3475.0,5675.0,21850.0,153.0,8170.0,262.5,17437.0,9225.0,279.0,7913.0,5575.0,357.5,347.5,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,44.47,45.57,2019,8,35,0,26,3,38700.0,39200.0,40200.0,39100.0,39562.5,-900.0,-1362.5,-0.0129198966408268,-0.8854560256532096,-0.4647231720437691
2019-09-02,37700,1003.0,870520.0,4119.0,6690000.0,147.7,3800000.0,7.25,66.7471,8250.0,242.0,17403.0,15773.0,16883.0,84.0,355.0,6200.0,95.0,246.0,245.0,330.0,295.0,6250.0,15599.0,78.5,9300.0,12150.0,15686.0,8950.0,335.0,3475.0,5675.0,21850.0,154.0,8170.0,260.0,17344.0,9225.0,270.0,7913.0,5575.0,355.0,345.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,44.47,45.57,2019,9,36,0,2,3,38200.0,38700.0,40300.0,38450.0,39237.5,-750.0,-1537.5,-0.013089005235602,-0.9350162426854148,-0.3546048870425359
2019-09-09,36900,998.2,681740.0,4108.0,8320000.0,149.0,5540000.0,7.0,66.0528,7650.0,225.0,16385.0,15924.0,16311.0,90.0,332.5,6200.0,97.0,228.0,226.0,315.0,292.0,5825.0,14776.0,84.5,8625.0,12150.0,14959.0,8950.0,325.0,3725.0,5300.0,21850.0,154.0,7050.0,247.5,16472.0,8725.0,253.0,7615.0,5575.0,340.0,330.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,44.47,45.57,2019,9,37,0,9,3,37700.0,38200.0,39200.0,37875.0,38875.0,-975.0,-1975.0,-0.0212201591511936,-0.970941817426052,-0.2393156642875577
2019-09-16,36200,1000.0,1380000.0,4156.0,7860000.0,148.9,4960000.0,7.0,65.1909,7650.0,213.0,16427.0,15953.0,15958.0,95.0,332.5,6200.0,97.0,215.0,212.0,310.0,277.0,5825.0,14739.0,88.5,8625.0,12150.0,14702.0,8950.0,320.0,3725.0,5300.0,21850.0,150.0,7050.0,242.5,16391.0,8725.0,240.0,7615.0,5575.0,340.0,327.5,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,44.47,45.57,2019,9,38,0,16,3,36900.0,37700.0,38700.0,37250.0,38425.0,-1050.0,-2225.0,-0.018970189701897,-0.992708874098054,-0.1205366802553235
2019-09-23,35000,954.6,818040.0,4040.0,5960000.0,142.4,6230000.0,7.0,64.2199,7650.0,205.0,15921.0,15702.0,15813.0,95.0,324.0,6200.0,100.5,208.0,200.0,305.0,260.0,5825.0,14498.0,88.5,8625.0,12150.0,14403.0,8950.0,315.0,3725.0,5300.0,21850.0,143.0,7050.0,240.0,16172.0,8725.0,233.0,7615.0,5575.0,322.5,325.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,44.47,45.57,2019,9,39,0,23,3,36200.0,36900.0,38200.0,36450.0,37775.0,-1450.0,-2775.0,-0.0331491712707182,-1.0,-1.8369701987210287e-16
2019-09-30,34200,933.2,968680.0,3916.0,6630000.0,142.22,3700000.0,7.0,64.2888,7650.0,199.0,15688.0,15270.0,15198.0,91.0,312.5,6200.0,102.0,200.0,192.0,285.0,258.0,5825.0,14144.0,85.0,8625.0,12150.0,13765.0,8950.0,300.0,3725.0,5300.0,21850.0,138.0,7050.0,232.5,16068.0,8725.0,225.0,7615.0,5575.0,305.0,310.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,44.57,45.68,2019,9,40,0,30,3,35000.0,36200.0,37700.0,35575.0,37012.5,-1375.0,-2812.5,-0.0228571428571429,-0.992708874098054,0.1205366802553232
2019-10-07,33500,880.0,1590000.0,3700.0,7610000.0,131.42,8410000.0,7.0,65.1312,6525.0,199.0,14825.0,14832.0,14905.0,94.0,302.5,5125.0,105.0,201.0,194.0,280.0,245.0,5300.0,13578.0,88.0,7850.0,11525.0,13447.0,7600.0,300.0,2475.0,4125.0,20750.0,146.0,5275.0,232.5,15566.0,7100.0,227.0,6605.0,5075.0,302.5,310.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,44.57,45.68,2019,10,41,0,7,4,34200.0,35000.0,36900.0,34725.0,36300.0,-1225.0,-2800.0,-0.0204678362573099,-0.970941817426052,0.2393156642875573
2019-10-14,33300,881.0,693820.0,3662.0,12410000.0,129.06,5110000.0,7.0,64.7416,6525.0,207.0,14292.0,14919.0,14432.0,93.0,300.0,5125.0,104.0,208.0,204.0,275.0,242.0,5300.0,13267.0,87.0,7850.0,11525.0,13274.0,7600.0,280.0,2475.0,4125.0,20750.0,148.0,5275.0,232.5,15105.0,7100.0,233.0,6605.0,5075.0,290.0,300.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,44.57,45.68,2019,10,42,0,14,4,33500.0,34200.0,36200.0,34000.0,35625.0,-700.0,-2325.0,-0.0059701492537312,-0.9350162426854148,0.3546048870425355
2019-10-21,33500,871.0,1290000.0,3599.0,7980000.0,126.6,6410000.0,7.0,64.0144,6525.0,216.0,14245.0,14844.0,14326.0,88.0,302.5,5125.0,99.0,218.0,210.0,280.0,242.0,5300.0,13033.0,82.0,7850.0,11525.0,13166.0,7600.0,280.0,2475.0,4125.0,20750.0,152.0,5275.0,242.5,14668.0,7100.0,241.0,6605.0,5075.0,297.5,302.5,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,44.57,45.68,2019,10,43,0,21,4,33300.0,33500.0,35000.0,33625.0,35037.5,-125.0,-1537.5,0.006006006006006,-0.8854560256532101,0.464723172043768
2019-10-28,33300,886.0,1380000.0,3617.0,10650000.0,124.46,5690000.0,6.5,63.86,6525.0,225.0,14262.0,14479.0,14252.0,87.0,306.0,5125.0,99.0,230.0,220.0,285.0,248.0,5300.0,12908.0,82.0,7850.0,11525.0,13172.0,7600.0,285.0,2475.0,4125.0,20750.0,150.0,5275.0,252.5,14573.0,7100.0,250.0,6605.0,5075.0,309.5,305.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,44.57,45.68,2019,10,44,0,28,4,33500.0,33300.0,34200.0,33400.0,34487.5,-100.0,-1187.5,-0.0059701492537312,-0.822983865893657,0.5680647467311548
2019-11-04,33800,893.2,631550.0,3707.0,7830000.0,126.14,5160000.0,6.5,63.7748,6525.0,230.0,14426.0,12937.0,14110.0,85.0,309.5,5125.0,99.0,232.0,225.0,285.0,258.0,5300.0,12181.0,79.0,7850.0,11525.0,12878.0,7600.0,290.0,2475.0,4125.0,20750.0,144.0,5275.0,255.0,13581.0,7100.0,255.0,6605.0,5075.0,312.5,309.5,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,44.43,45.5,2019,11,45,0,4,4,33300.0,33500.0,33500.0,33475.0,34100.0,325.0,-300.0,0.015015015015015,-0.7485107481711011,0.6631226582407952
2019-11-11,33500,895.0,1910000.0,3810.0,10570000.0,128.94,5460000.0,6.5,63.7298,6750.0,238.0,14709.0,13058.0,13839.0,82.0,316.5,5125.0,98.0,240.0,231.0,290.0,265.0,5275.0,12469.0,78.0,7850.0,11525.0,12702.0,7600.0,298.0,2460.0,3925.0,20750.0,134.0,5200.0,260.0,13494.0,7100.0,260.0,6605.0,5075.0,315.0,312.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,44.43,45.5,2019,11,46,0,11,4,33800.0,33300.0,33300.0,33525.0,33762.5,-25.0,-262.5,-0.0088757396449704,-0.6631226582407955,0.7485107481711007
2019-11-18,32300,884.0,1270000.0,3794.0,10550000.0,126.72,4680000.0,6.5,64.2101,6750.0,240.0,14477.0,12845.0,13893.0,82.0,315.0,5125.0,101.0,242.0,233.0,290.0,270.0,5275.0,12563.0,78.0,7850.0,11525.0,12713.0,7600.0,302.0,2460.0,3925.0,20750.0,135.0,5200.0,260.0,13513.0,7100.0,261.0,6605.0,5075.0,319.0,312.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,44.43,45.5,2019,11,47,0,18,4,33500.0,33800.0,33500.0,33225.0,33425.0,-925.0,-1125.0,-0.035820895522388,-0.5680647467311559,0.8229838658936564
2019-11-25,32200,917.0,1660000.0,3888.0,8990000.0,130.9,5450000.0,6.5,63.843,6750.0,239.0,14627.0,12149.0,14167.0,86.0,322.5,5125.0,103.5,246.0,235.0,300.0,275.0,5275.0,12840.0,82.0,7850.0,11525.0,13100.0,7600.0,305.0,2460.0,3925.0,20750.0,133.0,5200.0,265.0,13559.0,7100.0,262.0,6605.0,5075.0,322.5,320.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,44.43,45.5,2019,11,48,0,25,4,32300.0,33500.0,33300.0,32950.0,33175.0,-750.0,-975.0,-0.0030959752321981,-0.4647231720437684,0.88545602565321
2019-12-02,31800,885.0,2000000.0,3944.0,9160000.0,131.52,12200000.0,6.5,64.1005,6750.0,245.0,15019.0,12756.0,14373.0,88.0,327.5,5125.0,103.5,245.0,239.0,305.0,275.0,5275.0,13215.0,84.0,7850.0,11525.0,13370.0,7600.0,306.0,2460.0,3925.0,20750.0,135.0,5200.0,270.0,14161.0,7100.0,266.0,6605.0,5075.0,326.0,325.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,44.43,45.5,2019,12,49,0,2,4,32200.0,32300.0,33800.0,32450.0,32962.5,-650.0,-1162.5,-0.0124223602484472,-0.3546048870425359,0.9350162426854148
2019-12-09,31100,891.6,775750.0,3925.0,7680000.0,132.84,4110000.0,6.5,63.8135,6750.0,260.0,15266.0,13388.0,14614.0,89.0,335.0,5125.0,103.5,257.0,255.0,310.0,282.0,5275.0,13679.0,84.0,7850.0,11525.0,13563.0,7600.0,308.0,2375.0,3600.0,20750.0,138.0,4600.0,280.0,14638.0,7100.0,285.0,6605.0,5075.0,328.0,333.5,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,44.43,45.5,2019,12,50,0,9,4,31800.0,32200.0,33500.0,31850.0,32687.5,-750.0,-1587.5,-0.0220125786163521,-0.2393156642875578,0.970941817426052
2019-12-16,30600,923.0,1020000.0,4151.0,12790000.0,139.16,7700000.0,6.25,63.2257,6750.0,272.0,15468.0,13225.0,15274.0,94.0,339.5,5125.0,107.5,275.0,268.0,310.0,295.0,5275.0,13801.0,89.0,7850.0,11525.0,13941.0,7600.0,315.0,2375.0,3600.0,20750.0,136.0,4600.0,285.0,14791.0,7100.0,297.0,6605.0,5075.0,332.5,335.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,44.43,45.5,2019,12,51,0,16,4,31100.0,31800.0,32300.0,31425.0,32325.0,-825.0,-1725.0,-0.0160771704180063,-0.1205366802553236,0.992708874098054
